stat_key,Jurisdiction,Population,Murder Offenses,Murder Clearances,Murder Value_Stolen,NgMansl Offenses,NgMansl Clearances,Rape Value_Stolen,Rape Committed Offenses,Rape Committed Clearances,Rape Attempted Offenses,Rape Attempted Clearances,Robbery Highway Offenses,Robbery Highway Value_Stolen,Robbery Commercial_House Offenses,Robbery Commercial_House Value_Stolen,Robbery Gas/Service_Station Offenses,Robbery Gas/Service_Station Value_Stolen,Robbery Chain_Store Offenses,Robbery Chain_Store Value_Stolen,Robbery Residence Offenses,Robbery Residence Value_Stolen,Robbery Bank Offenses,Robbery Bank Value_Stolen,Robbery Miscellaneous Offenses,Robbery Miscellaneous Value_Stolen,Robbery Firearm Offenses,Robbery Firearm Clearances,Robbery Knife_Cutting_Instrument Offenses,Robbery Knife_Cutting_Instrument Clearances,Robbery Other_Dangerous_Weapon Offenses,Robbery Other_Dangerous_Weapon Clearances,Robbery Hands_Fists_Feet_etc. Offenses,Robbery Hands_Fists_Feet_etc. Clearances,AgAsslt Firearm Offenses,AgAsslt Firearm Clearances,AgAsslt Knife_Cutting_Instrument Offenses,AgAsslt Knife_Cutting_Instrument Clearances,AgAsslt Other_Dangerous_Weapon Offenses,AgAsslt Other_Dangerous_Weapon Clearances,AgAsslt Hands_Fists_Feet_etc. Offenses,AgAsslt Hands_Fists_Feet_etc. Clearances,Burglary Residence_Night Offenses,Burglary Residence_Night Value_Stolen,Burglary Residence_Day Offenses,Burglary Residence_Day Value_Stolen,Burglary Residence_Unknown Offenses,Burglary Residence_Unknown Value_Stolen,Burglary Non-residence_Night Offenses,Burglary Non-residence_Night Value_Stolen,Burglary Non-residence_Day Offenses,Burglary Non-residence_Day Value_Stolen,Burglary Non-residence_Unknown Offenses,Burglary Non-residence_Unknown Value_Stolen,Burglary Forcible_Entry Offenses,Burglary Forcible_Entry Clearances,Burglary Unlawful_Entry-No_Force Offenses,Burglary Unlawful_Entry-No_Force Clearances,Burglary Attempted_Forcible_Entry Offenses,Burglary Attempted_Forcible_Entry Clearances,Larceny Pocket-picking Offenses,Larceny Pocket-picking Value_Stolen,Larceny Purse-snatching Offenses,Larceny Purse-snatching Value_Stolen,Larceny Shoplifting Offenses,Larceny Shoplifting Value_Stolen,Larceny From_Motor_Vehicles Offenses,Larceny From_Motor_Vehicles Value_Stolen,Larceny MV_Parts_&_Accessories Offenses,Larceny MV_Parts_&_Accessories Value_Stolen,Larceny Bicycles Offenses,Larceny Bicycles Value_Stolen,Larceny From_Buildings Offenses,Larceny From_Buildings Value_Stolen,Larceny Coin-operated_Machines Offenses,Larceny Coin-operated_Machines Value_Stolen,Larceny All_Other Offenses,Larceny All_Other Value_Stolen,Larceny $200_and_Over Offenses,Larceny $200_and_Over Value_Stolen,Larceny $50_to_$200 Offenses,Larceny $50_to_$200 Value_Stolen,Larceny Under_$50 Offenses,Larceny Under_$50 Value_Stolen,Larceny Clearances,MVTheft Auto Offenses,MVTheft Auto Clearances,MVTheft Trucks_&_Buses Offenses,MVTheft Trucks_&_Buses Clearances,MVTheft Other_Vehicles Offenses,MVTheft Other_Vehicles Clearances,MVTheft Value_Stolen,Arson Structural Offenses,Arson Structural Clearances,Arson Structural Value_Damaged,Arson Mobile Offenses,Arson Mobile Clearances,Arson Mobile Value_Damaged,Arson Other Offenses,Arson Other Clearances,Arson Other Value_Damaged,SmAsslt Offenses,SmAsslt Clearances,Total_Value_Recovered,Murder Weapon Firearm,Murder Weapon Handgun,Murder Weapon Rifle,Murder Weapon Shotgun,Murder Weapon Other_gun,Murder Weapon Knife,Murder Weapon Blunt_Object,Murder Weapon Motor_Vehicle,Murder Weapon Personal_Weap,Murder Weapon Poison,Murder Weapon Explosives,Murder Weapon Fire,Murder Weapon Narcotics,Murder Weapon Asphyxiation,Murder Weapon Other,Murder Weapon Unknown,"Murder Relationship Spouse, Female","Murder Relationship Spouse, Male","Murder Relationship Live-In, Female","Murder Relationship Live-In, Male","Murder Relationship Ex-Live-In, Female","Murder Relationship Ex-Live-In, Male","Murder Relationship Co-Procreator, Female","Murder Relationship Co-Procreator, Male","Murder Relationship Parent, Female","Murder Relationship Parent, Male","Murder Relationship Child, Female","Murder Relationship Child, Male","Murder Relationship Sibling, Female","Murder Relationship Sibling, Male","Murder Relationship Grandparent, Female","Murder Relationship Grandparent, Male","Murder Relationship Grandchild, Female","Murder Relationship Grandchild, Male","Murder Relationship In-law, Female","Murder Relationship In-law, Male","Murder Relationship Stepparent, Female","Murder Relationship Stepparent, Male","Murder Relationship Stepchild, Female","Murder Relationship Stepchild, Male","Murder Relationship Other_Family, Female","Murder Relationship Other_Family, Male","Murder Relationship Neighbor, Female","Murder Relationship Neighbor, Male","Murder Relationship Acquaintance, Female","Murder Relationship Acquaintance, Male","Murder Relationship Boy/Girlfriend, Female","Murder Relationship Boy/Girlfriend, Male","Murder Relationship Babysittee, Female","Murder Relationship Babysittee, Male","Murder Relationship Child_of_Partner, Female","Murder Relationship Child_of_Partner, Male","Murder Relationship Ex-spouse, Female","Murder Relationship Ex-spouse, Male","Murder Relationship Employee, Female","Murder Relationship Employee, Male","Murder Relationship Employer, Female","Murder Relationship Employer, Male","Murder Relationship Friend, Female","Murder Relationship Friend, Male","Murder Relationship Same_Sex_Relat, Female","Murder Relationship Same_Sex_Relat, Male","Murder Relationship Oth_Known_Pers, Female","Murder Relationship Oth_Known_Pers, Male","Murder Relationship Stranger, Female","Murder Relationship Stranger, Male","Murder Relationship Unknown, Female","Murder Relationship Unknown, Male",Murder Circumstance Argument,Murder Circumstance LEOKA,Murder Circumstance Drug_Dealing,Murder Circumstance Gangland,Murder Circumstance Juvenile_Gang,Murder Circumstance Lovers_Quarrel,Murder Circumstance Mercy_Killing,Murder Circumstance Other_Felony,Murder Circumstance Other,Murder Circumstance Unknown,LEOKA Homicides,LEOKA Assault Offenses,LEOKA Assault Clearances,DataLensLocation
CT0016500,Windsor Locks,"12,703",1,0,0,0,0,0,4,1,0,0,1,400,4,978,0,0,0,0,1,46,0,0,2,35,1,0,1,0,1,0,5,2,0,0,1,1,0,0,1,2,1,0,0,0,30,"60,048",3,675,0,0,15,"6,527",23,1,19,7,7,1,0,0,0,0,10,"1,307",31,"22,715",24,"9,351",8,"5,300",65,"78,206",0,0,31,"28,641",91,"140,355",44,"4,786",34,379,16,20,2,0,0,3,0,"307,113",0,0,0,0,0,0,0,0,0,122,116,"196,561",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Windsor Locks, CT
(41.924953, -72.627177)"
CT0008800,Naugatuck,"32,685",0,0,0,0,0,0,4,1,0,0,1,1,2,278,2,291,2,181,2,2,0,0,1,181,4,3,1,2,0,0,5,4,1,0,5,5,2,2,5,6,2,"3,501",1,"1,570",62,"93,791",0,0,1,170,11,"7,326",37,19,36,12,4,0,1,1,1,520,125,"31,817",134,"38,272",30,"3,276",13,"3,342",35,"23,071",0,0,168,"155,422",182,"241,894",115,"11,970",210,"1,857",134,29,6,1,1,3,1,"259,032",0,0,0,1,1,"4,000",2,2,2,283,246,"156,485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,"Naugatuck, CT
(41.491113, -73.056564)"
CTSP09200,New Hartford,"6,421",0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,7,"16,292",14,"15,670",0,0,4,822,4,"1,737",0,0,16,2,13,6,0,0,0,0,0,0,1,"4,078",7,"2,326",1,"1,036",0,0,2,950,0,0,17,"12,102",19,"19,990",6,470,3,32,3,1,1,0,0,0,0,1,0,0,0,1,0,"10,000",0,0,0,19,9,"1,081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Hartford, CT
(41.879454, -72.976047)"
CT0010600,Old Saybrook,"10,934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,6,6,1,770,1,20,0,0,2,"21,546",4,"26,435",0,0,7,4,0,0,1,1,0,0,3,"1,079",25,"4,661",15,"51,675",3,"1,325",2,757,0,0,0,0,99,"153,063",83,"207,860",43,"4,290",21,410,61,2,2,0,0,0,0,250,0,0,0,0,0,0,0,0,0,40,40,"68,988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Old Saybrook, CT
(41.295121, -72.382292)"
CT0005700,Greenwich,"64,445",0,0,0,0,0,0,1,3,1,1,1,3,0,0,0,0,0,0,3,"31,619",0,0,1,2,2,0,1,1,1,1,1,1,0,0,3,1,4,2,4,3,23,"687,069",32,"439,936",0,0,6,"3,351",17,"104,326",0,0,38,1,39,16,1,0,0,0,2,72,21,"45,528",45,"38,461",25,"15,068",20,"10,460",28,"399,817",0,0,230,"1,779,026",238,"2,281,674",58,"5,924",75,834,49,27,3,1,0,1,0,"679,832",0,0,0,0,0,0,0,0,0,45,17,"155,061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,"Greenwich, CT
(41.026526, -73.628549)"
CT0008900,New Britain,"75,454",5,5,0,1,3,0,55,18,0,0,68,"20,402",19,"10,120",1,3,11,"1,273",6,"2,434",1,"1,419",4,"1,403",43,14,7,5,3,2,57,16,9,3,36,20,47,37,59,43,56,"75,048",176,"157,951",259,"369,617",21,"5,040",10,"5,138",31,"58,452",339,66,163,23,51,7,1,1,2,701,325,"45,299",259,"116,396",207,"65,355",44,"10,788",385,"296,653",1,"1,000",137,"59,727",513,"544,589",301,"36,127",547,"15,204",320,135,9,18,3,51,10,"929,721",2,1,0,2,0,0,0,0,0,571,435,"720,011",0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,2,0,34,34,"New Britain, CT
(41.667528, -72.783437)"
CT0010700,Orange,"13,959",1,1,0,0,0,0,1,0,0,0,0,0,4,"1,076",0,0,0,0,1,250,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,2,2,0,0,5,"39,182",12,"61,065",2,2,8,"2,690",5,"7,331",0,0,23,7,6,2,3,2,0,0,0,0,103,"52,137",73,"24,002",12,"15,635",4,"2,900",69,"108,959",0,0,40,"29,328",156,"223,243",81,"8,543",64,"1,175",82,17,3,1,0,4,0,"270,695",1,1,"100,000",0,0,0,0,0,0,31,23,"186,384",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"Orange, CT
(41.282731, -73.028426)"
CT0007600,Madison,"18,836",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,"2,008",3,"17,860",0,0,4,450,1,"9,000",0,0,2,1,5,2,4,1,0,0,1,0,3,"3,591",40,"51,940",3,"8,501",1,200,19,"70,357",0,0,31,"41,417",47,"174,685",11,"1,061",40,260,10,11,9,0,0,0,0,"63,352",1,0,1,0,0,0,0,0,0,20,7,"22,950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Madison, CT
(41.271447, -72.60086)"
CTSP11600,Putnam,"2,240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,"50,731",8,"23,560",0,0,0,0,1,"2,900",0,0,9,0,3,0,0,0,0,0,0,0,17,"15,118",0,0,4,"9,061",0,0,0,0,0,0,30,"59,220",32,"81,702",12,"1,492",7,205,20,2,1,0,0,0,0,"26,175",0,0,0,0,0,0,0,0,0,12,5,"18,703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Putnam, CT
(41.914993, -71.911904)"
CT0013500,Stamford,"123,492",2,2,0,0,0,0,19,11,2,1,98,"34,234",17,"175,968",1,760,4,152,6,"1,122",1,"2,520",19,"9,642",14,7,19,4,19,5,94,26,10,6,18,14,59,33,52,38,0,0,0,0,205,"650,899",0,0,0,0,73,"62,575",97,10,132,14,49,3,3,384,5,"1,350",260,"177,536",463,"246,033",192,"40,574",57,"22,140",306,"657,624",1,2,291,"506,298",752,"1,625,316",207,"23,172",619,"3,453",240,152,23,2,0,51,4,"1,403,084",8,1,"464,014",5,2,"1,914",2,1,4,"1,075",723,"1,140,130",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,18,18,"Stamford, CT
(41.051924, -73.539475)"
CT0005600,Granby,"10,912",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,4,"5,529",0,0,0,0,2,600,0,0,3,1,3,1,0,0,0,0,0,0,10,"3,673",6,"1,626",2,500,2,750,20,"14,192",0,0,44,"22,197",38,"39,980",29,"2,711",17,247,18,1,0,0,0,0,0,"21,824",1,0,1,0,0,0,0,0,0,52,40,"25,428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Granby, CT
(41.951103, -72.786055)"
CTSP06700,Hebron,"9,080",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,350,6,"6,570",0,0,2,0,3,"6,375",0,0,5,0,7,1,1,1,0,0,0,0,2,19,2,276,0,0,1,149,1,66,0,0,9,"5,414",6,"5,294",5,565,4,65,4,2,0,0,0,0,0,"1,001",1,0,"5,000",0,0,0,1,0,1,35,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hebron, CT
(41.658069, -72.366324)"
CT0008100,Middlebury,"6,804",0,0,0,0,0,0,0,0,0,0,0,0,1,"134,937",0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,"6,450",2,21,2,100,0,0,0,0,2,1,3,0,3,1,3,1,0,0,0,0,1,0,5,"2,998",0,0,0,0,12,"63,675",0,0,27,"21,932",31,"87,619",9,986,5,0,8,2,1,0,0,0,0,"26,000",0,0,0,0,0,0,0,0,0,25,14,"40,544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middlebury, CT
(41.529492, -73.127625)"
CT0014400,Trumbull,"36,115",0,0,0,0,0,0,6,2,0,0,1,200,8,"1,551",1,500,0,0,1,0,2,"31,121",3,"33,574",5,4,0,0,0,0,11,6,2,0,0,0,3,2,2,2,20,"121,058",43,"67,763",0,0,6,"2,119",7,"3,355",0,0,55,12,14,5,7,2,2,900,1,112,299,"118,056",40,"24,529",2,"5,002",3,710,28,"40,566",0,0,121,"240,449",281,"413,540",133,"15,263",82,"1,521",295,26,0,0,0,2,0,"182,066",0,0,0,1,0,"30,000",0,0,0,104,47,"206,544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,"Trumbull, CT
(41.257379, -73.219533)"
CT0015700,Weston,"10,586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,"35,000",2,"21,201",3,"4,101",0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,"13,564",1,1,0,0,10,"25,504",0,0,7,"1,293",12,"39,931",3,380,12,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Weston, CT
(41.200939, -73.380701)"
CTSP00600,Beacon Falls,"5,533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,0,2,601,1,"2,080",0,0,4,"5,505",1,400,0,0,4,0,4,1,0,0,0,0,0,0,0,0,9,"13,126",2,11,0,0,5,"3,530",0,0,31,"35,352",28,"51,217",7,676,12,126,3,4,2,0,0,1,0,"63,948",0,0,0,0,0,0,0,0,0,17,7,"61,007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Beacon Falls, CT
(41.444336, -73.060658)"
CTSP06300,Hampton,"1,853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1,620",1,"13,400",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1,750",0,0,0,0,0,0,1,0,1,"1,750",0,0,1,0,0,2,0,0,0,0,0,"4,500",0,0,0,0,0,0,1,0,0,3,3,"10,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hampton, CT
(41.73871, -72.067063)"
CT0010400,Norwich,"38,096",0,0,0,0,0,0,15,10,1,1,5,210,1,0,0,0,2,0,5,820,0,0,10,1,6,5,3,1,2,1,12,7,9,8,22,16,23,25,60,46,39,"5,322",109,"20,447",38,"4,892",4,0,16,"5,010",4,0,86,22,111,29,13,3,0,0,0,0,230,"29,611",76,"12,324",36,"7,948",27,"7,699",101,"103,848",3,860,115,"56,723",172,"191,114",235,"25,360",181,"2,539",273,29,3,0,0,21,6,"276,352",0,0,0,0,0,0,6,2,26,696,609,"234,276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,"Norwich, CT
(41.524304, -72.075821)"
CTSP02400,Chaplin,"2,370",0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,"6,250",2,"8,300",0,0,1,420,1,35,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"6,000",0,0,8,"13,304",8,"19,204",1,100,0,0,1,1,0,0,0,0,0,"5,150",0,0,0,0,0,0,0,0,0,14,7,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chaplin, CT
(41.797715, -72.129312)"
CT0001400,Branford,"30,253",1,2,0,0,0,0,0,0,0,0,1,430,4,"12,213",0,0,2,64,0,0,0,0,1,"2,330",3,0,0,0,1,1,4,2,3,3,3,2,3,3,7,3,10,"6,772",26,"147,104",0,0,15,"16,689",4,"14,357",0,0,37,7,17,5,1,1,0,0,0,0,188,"39,154",135,"116,340",12,"1,016",5,"4,350",61,"103,431",0,0,184,"375,064",268,"624,195",113,"12,944",204,"2,216",156,18,5,1,0,4,0,"77,211",0,0,0,0,0,0,1,1,1,229,78,"73,641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,"Branford, CT
(41.279802, -72.81404)"
CT0015100,Waterbury,"113,144",7,5,0,0,0,0,34,17,0,0,126,"136,285",23,"14,117",10,"3,250",16,"12,247",20,"18,816",10,"59,845",15,"6,913",88,28,22,4,20,4,90,41,22,19,56,37,46,30,23,6,42,"53,975",117,"381,957",200,"269,453",39,"217,877",15,"2,535",47,"71,763",438,59,17,9,5,5,13,"2,658",8,"1,349",994,"195,812",706,"314,970",269,"143,879",47,"13,791",980,"839,560",8,319,397,"253,574","1,568","1,642,767","1,145","110,482",709,"12,663",637,646,49,6,0,57,4,"4,995,964",1,1,100,5,0,"32,332",2,1,300,904,771,"4,929,527",3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,1,3,0,34,33,"Waterbury, CT
(41.554261, -73.043069)"
CT0004700,East Windsor,"10,355",1,0,0,0,0,0,5,1,0,0,0,0,4,"2,041",0,0,3,"2,274",2,704,1,"107,694",2,470,9,2,1,0,0,0,2,0,1,0,0,0,2,0,3,2,11,"7,379",17,"66,812",0,0,3,"6,551",19,"23,541",0,0,28,2,17,3,5,0,0,0,0,0,127,"24,325",43,"24,372",20,"6,090",2,200,34,"23,916",2,250,91,"54,387",134,"122,156",107,"9,965",78,"1,419",111,22,2,9,7,3,0,"133,860",0,0,0,0,0,0,0,0,0,146,79,"44,694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"East Windsor, CT
(41.909199, -72.542999)"
CT0016100,Wilton,"18,598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,328,6,"81,100",0,0,0,0,4,"16,126",0,0,7,0,6,0,0,0,0,0,0,0,8,"3,329",11,"5,396",1,477,0,0,17,"42,777",0,0,10,"5,480",30,"56,469",10,917,7,73,10,2,1,0,0,0,0,"30,000",0,0,0,0,0,0,0,0,0,19,18,"12,900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wilton, CT
(41.19444, -73.432397)"
CTSP03100,Cornwall,"1,515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,"5,000",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,600,0,0,7,"22,578",7,"23,175",0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,"10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cornwall, CT
(41.844248, -73.33229)"
